OrderID,OrderDate,CustomerID,CustomerName,Product,Category,Region,Quantity,UnitPrice,Sales,Profit
ORD06164,2025-01-06,CUST0177,Customer 177,Product 14,Sports,North,3,92.59,277.77,34.34
ORD06165,2025-08-24,CUST0458,Customer 458,Product 19,Clothing,North,4,390.3,1561.2,453.82
ORD06166,2025-06-17,CUST0067,Customer 67,Product 9,Sports,North,1,133.9,133.9,17.53
ORD06167,2025-04-06,CUST0169,Customer 169,Product 3,Sports,East,7,257.85,1804.95,399.29
ORD06168,2025-02-27,CUST0277,Customer 277,Product 8,Clothing,South,3,352.32,1056.96,209.6
ORD06169,2024-06-20,CUST0123,Customer 123,Product 15,Sports,Central,9,483.1,4347.9,591.87
ORD06170,2024-07-07,CUST0133,Customer 133,Product 4,Sports,West,6,57.37,344.22,57.5
ORD06171,2024-01-24,CUST0235,Customer 235,Product 15,Sports,North,6,287.16,1722.96,441.9
ORD06172,2024-05-08,CUST0005,Customer 5,Product 13,Clothing,South,3,116.87,350.61,79.35
ORD06173,2024-08-28,CUST0159,Customer 159,Product 11,Sports,South,2,246.23,492.46,131.6
ORD06174,2025-11-08,CUST0432,Customer 432,Product 3,Sports,South,4,378.29,1513.16,268.37
ORD06175,2024-09-14,CUST0023,Customer 23,Product 8,Home & Kitchen,South,7,403.77,2826.39,643.37
ORD06176,2025-12-18,CUST0136,Customer 136,Product 19,Sports,West,7,280.16,1961.12,321.31
ORD06177,2024-03-22,CUST0171,Customer 171,Product 16,Clothing,East,8,106.29,850.32,184.81
ORD06178,2024-08-03,CUST0060,Customer 60,Product 1,Clothing,Central,4,266.36,1065.44,183.78
ORD06179,2024-06-19,CUST0144,Customer 144,Product 18,Electronics,Central,7,49.31,345.17,59.48
ORD06180,2025-02-10,CUST0156,Customer 156,Product 15,Home & Kitchen,North,7,69.31,485.17,70.02
ORD06181,2024-04-15,CUST0278,Customer 278,Product 3,Clothing,West,9,223.62,2012.58,245.52
ORD06182,2024-04-07,CUST0011,Customer 11,Product 11,Clothing,South,7,137.26,960.82,189.62
ORD06183,2024-03-06,CUST0248,Customer 248,Product 2,Sports,Central,4,123.77,495.08,120.67
ORD06184,2025-04-29,CUST0400,Customer 400,Product 19,Clothing,Central,8,228.92,1831.36,479.74
ORD06185,2025-07-15,CUST0368,Customer 368,Product 10,Sports,West,2,238.64,477.28,66.82
ORD06186,2024-02-25,CUST0426,Customer 426,Product 4,Electronics,North,4,308.5,1234.0,339.36
ORD06187,2024-01-27,CUST0027,Customer 27,Product 16,Sports,West,10,304.77,3047.7,763.87
ORD06188,2025-02-10,CUST0158,Customer 158,Product 15,Clothing,East,2,243.82,487.64,90.94
ORD06189,2025-06-20,CUST0345,Customer 345,Product 12,Sports,East,10,54.03,540.3,143.66
ORD06190,2024-03-26,CUST0237,Customer 237,Product 5,Sports,South,3,386.12,1158.36,197.51
ORD06191,2024-04-16,CUST0086,Customer 86,Product 13,Home & Kitchen,East,6,148.38,890.28,193.02
ORD06192,2024-09-25,CUST0260,Customer 260,Product 11,Clothing,North,7,470.39,3292.73,758.09
ORD06193,2025-09-24,CUST0389,Customer 389,Product 7,Electronics,Central,2,259.61,519.22,127.24
ORD06194,2024-06-08,CUST0260,Customer 260,Product 9,Sports,Central,9,296.56,2669.04,345.28
ORD06195,2024-03-27,CUST0440,Customer 440,Product 12,Sports,North,6,206.71,1240.26,219.56
ORD06196,2025-11-01,CUST0432,Customer 432,Product 14,Sports,Central,5,24.59,122.95,24.69
ORD06197,2025-02-03,CUST0374,Customer 374,Product 20,Home & Kitchen,West,8,472.92,3783.36,881.13
ORD06198,2024-11-12,CUST0035,Customer 35,Product 7,Home & Kitchen,West,1,395.22,395.22,60.84
ORD06199,2024-08-22,CUST0401,Customer 401,Product 18,Sports,North,10,103.27,1032.7,175.23
ORD06200,2024-09-10,CUST0320,Customer 320,Product 15,Sports,West,5,453.52,2267.6,317.76
ORD06201,2024-10-17,CUST0225,Customer 225,Product 20,Clothing,West,6,377.17,2263.02,306.79
ORD06202,2025-03-29,CUST0021,Customer 21,Product 7,Sports,South,3,107.93,323.79,33.29
ORD06203,2025-10-03,CUST0193,Customer 193,Product 8,Sports,West,9,312.77,2814.93,672.42
ORD06204,2024-05-09,CUST0302,Customer 302,Product 6,Sports,North,1,346.81,346.81,76.05
ORD06205,2024-05-14,CUST0344,Customer 344,Product 3,Electronics,West,9,225.49,2029.41,485.97
ORD06206,2025-06-23,CUST0389,Customer 389,Product 8,Clothing,North,1,251.71,251.71,57.48
ORD06207,2024-06-23,CUST0067,Customer 67,Product 18,Sports,South,7,363.13,2541.91,587.61
ORD06208,2024-01-30,CUST0096,Customer 96,Product 2,Sports,Central,3,141.32,423.96,75.73
ORD06209,2024-02-05,CUST0496,Customer 496,Product 6,Clothing,South,10,411.13,4111.3,928.8
ORD06210,2025-11-10,CUST0084,Customer 84,Product 8,Home & Kitchen,South,1,30.97,30.97,7.71
ORD06211,2024-12-31,CUST0027,Customer 27,Product 5,Home & Kitchen,Central,1,459.86,459.86,63.57
ORD06212,2024-11-29,CUST0302,Customer 302,Product 8,Clothing,East,3,483.67,1451.01,356.1
ORD06213,2025-05-02,CUST0195,Customer 195,Product 1,Sports,North,1,24.77,24.77,6.11
ORD06214,2025-04-23,CUST0428,Customer 428,Product 13,Clothing,South,1,109.87,109.87,18.12
ORD06215,2025-07-07,CUST0349,Customer 349,Product 1,Sports,Central,10,66.18,661.8,176.78
ORD06216,2024-10-05,CUST0177,Customer 177,Product 5,Home & Kitchen,East,2,409.44,818.88,140.71
ORD06217,2025-07-15,CUST0225,Customer 225,Product 18,Sports,East,6,174.4,1046.4,134.01
ORD06218,2025-03-31,CUST0399,Customer 399,Product 5,Clothing,North,7,380.01,2660.07,383.58
ORD06219,2024-05-18,CUST0070,Customer 70,Product 17,Clothing,South,10,81.19,811.9,204.07
ORD06220,2025-12-15,CUST0247,Customer 247,Product 2,Electronics,West,3,315.02,945.06,184.47
ORD06221,2025-07-06,CUST0442,Customer 442,Product 9,Clothing,Central,1,125.23,125.23,31.4
ORD06222,2024-06-30,CUST0454,Customer 454,Product 18,Clothing,East,2,440.52,881.04,226.19
ORD06223,2025-08-28,CUST0273,Customer 273,Product 16,Clothing,South,5,248.3,1241.5,159.25
ORD06224,2025-09-03,CUST0055,Customer 55,Product 4,Electronics,East,1,322.93,322.93,42.7
ORD06225,2025-04-12,CUST0086,Customer 86,Product 12,Clothing,East,6,301.59,1809.54,534.42
ORD06226,2025-10-08,CUST0464,Customer 464,Product 5,Electronics,East,2,42.23,84.46,21.34
ORD06227,2025-10-13,CUST0127,Customer 127,Product 15,Sports,East,8,254.2,2033.6,229.68
ORD06228,2025-07-31,CUST0497,Customer 497,Product 5,Clothing,East,3,442.7,1328.1,241.76
ORD06229,2025-03-21,CUST0410,Customer 410,Product 1,Sports,Central,8,181.06,1448.48,191.95
ORD06230,2025-06-20,CUST0441,Customer 441,Product 14,Sports,Central,7,47.52,332.64,94.46
ORD06231,2025-10-17,CUST0204,Customer 204,Product 1,Home & Kitchen,North,5,204.4,1022.0,211.56
ORD06232,2025-10-16,CUST0118,Customer 118,Product 19,Home & Kitchen,South,4,77.33,309.32,34.98
ORD06233,2025-06-30,CUST0063,Customer 63,Product 8,Electronics,West,3,368.06,1104.18,180.53
ORD06234,2024-11-13,CUST0018,Customer 18,Product 3,Clothing,Central,6,82.35,494.1,52.01
ORD06235,2024-12-21,CUST0206,Customer 206,Product 14,Home & Kitchen,Central,5,146.65,733.25,208.76
ORD06236,2025-05-08,CUST0398,Customer 398,Product 19,Home & Kitchen,Central,10,146.64,1466.4,399.62
ORD06237,2025-07-06,CUST0416,Customer 416,Product 16,Sports,South,4,405.06,1620.24,405.11
ORD06238,2024-08-20,CUST0471,Customer 471,Product 17,Sports,South,3,467.7,1403.1,290.37
ORD06239,2024-04-01,CUST0424,Customer 424,Product 3,Clothing,South,8,413.7,3309.6,648.37
ORD06240,2025-03-28,CUST0413,Customer 413,Product 10,Clothing,West,7,122.57,857.99,104.21
ORD06241,2024-11-11,CUST0089,Customer 89,Product 19,Electronics,West,4,231.06,924.24,169.94
ORD06242,2025-01-09,CUST0469,Customer 469,Product 19,Sports,East,8,491.42,3931.36,516.35
ORD06243,2025-02-26,CUST0154,Customer 154,Product 4,Sports,North,1,214.57,214.57,55.62
ORD06244,2024-09-23,CUST0121,Customer 121,Product 7,Home & Kitchen,Central,8,268.49,2147.92,621.45
ORD06245,2024-06-08,CUST0286,Customer 286,Product 17,Electronics,West,5,41.8,209.0,37.13
ORD06246,2024-11-06,CUST0003,Customer 3,Product 1,Clothing,North,3,122.69,368.07,82.31
ORD06247,2024-01-11,CUST0360,Customer 360,Product 2,Home & Kitchen,Central,4,76.07,304.28,73.73
ORD06248,2024-01-01,CUST0250,Customer 250,Product 10,Clothing,North,7,216.71,1516.97,157.5
ORD06249,2025-06-19,CUST0077,Customer 77,Product 1,Home & Kitchen,South,3,491.93,1475.79,208.21
ORD06250,2024-05-19,CUST0375,Customer 375,Product 1,Electronics,West,8,169.57,1356.56,264.53
ORD06251,2024-12-18,CUST0185,Customer 185,Product 10,Clothing,East,9,76.47,688.23,96.7
ORD06252,2024-10-20,CUST0035,Customer 35,Product 13,Clothing,Central,2,445.85,891.7,212.29
ORD06253,2025-04-25,CUST0256,Customer 256,Product 20,Home & Kitchen,North,5,376.06,1880.3,419.79
ORD06254,2025-07-01,CUST0029,Customer 29,Product 9,Sports,West,4,255.47,1021.88,169.87
ORD06255,2024-01-09,CUST0068,Customer 68,Product 15,Clothing,North,9,157.76,1419.84,270.93
ORD06256,2025-12-05,CUST0400,Customer 400,Product 4,Clothing,South,6,406.47,2438.82,287.12
ORD06257,2025-05-18,CUST0208,Customer 208,Product 19,Sports,East,6,465.53,2793.18,283.76
ORD06258,2025-05-03,CUST0142,Customer 142,Product 6,Electronics,South,7,12.27,85.89,8.75
ORD06259,2024-11-02,CUST0445,Customer 445,Product 13,Electronics,West,6,406.49,2438.94,530.23
ORD06260,2024-01-10,CUST0274,Customer 274,Product 11,Clothing,Central,7,244.93,1714.51,491.85
ORD06261,2025-03-16,CUST0478,Customer 478,Product 7,Home & Kitchen,North,1,144.27,144.27,40.99
ORD06262,2024-10-26,CUST0294,Customer 294,Product 12,Sports,South,9,308.68,2778.12,656.6
ORD06263,2025-09-03,CUST0462,Customer 462,Product 8,Home & Kitchen,West,8,268.69,2149.52,421.66
ORD06264,2024-08-24,CUST0274,Customer 274,Product 1,Sports,North,9,60.06,540.54,151.6
ORD06265,2024-01-08,CUST0408,Customer 408,Product 3,Clothing,East,5,277.15,1385.75,324.2
ORD06266,2025-07-15,CUST0229,Customer 229,Product 20,Home & Kitchen,South,2,209.4,418.8,78.85
ORD06267,2025-01-17,CUST0069,Customer 69,Product 13,Sports,North,3,466.98,1400.94,274.15
ORD06268,2024-07-12,CUST0138,Customer 138,Product 18,Clothing,Central,10,33.53,335.3,55.97
ORD06269,2025-02-25,CUST0361,Customer 361,Product 4,Sports,North,7,100.74,705.18,148.77
ORD06270,2025-07-28,CUST0049,Customer 49,Product 12,Electronics,North,1,368.43,368.43,107.24
ORD06271,2025-03-23,CUST0290,Customer 290,Product 14,Sports,Central,2,396.79,793.58,192.42
ORD06272,2025-02-08,CUST0434,Customer 434,Product 16,Home & Kitchen,North,1,320.61,320.61,73.31
ORD06273,2024-09-12,CUST0317,Customer 317,Product 5,Clothing,North,4,448.75,1795.0,229.18
ORD06274,2024-06-16,CUST0293,Customer 293,Product 5,Electronics,North,1,476.53,476.53,75.8
ORD06275,2025-10-23,CUST0435,Customer 435,Product 18,Home & Kitchen,Central,5,264.14,1320.7,337.86
ORD06276,2025-02-03,CUST0371,Customer 371,Product 12,Home & Kitchen,South,6,496.81,2980.86,569.77
ORD06277,2025-01-22,CUST0117,Customer 117,Product 5,Sports,North,10,314.0,3140.0,358.03
ORD06278,2024-08-13,CUST0426,Customer 426,Product 9,Home & Kitchen,West,1,429.92,429.92,89.95
ORD06279,2024-09-26,CUST0300,Customer 300,Product 11,Home & Kitchen,Central,7,341.29,2389.03,491.67
ORD06280,2024-03-22,CUST0466,Customer 466,Product 4,Clothing,Central,2,369.63,739.26,210.14
ORD06281,2025-03-08,CUST0494,Customer 494,Product 12,Clothing,North,4,387.56,1550.24,167.74
ORD06282,2025-10-02,CUST0040,Customer 40,Product 14,Home & Kitchen,Central,8,348.45,2787.6,814.08
ORD06283,2024-09-02,CUST0331,Customer 331,Product 15,Electronics,East,1,355.24,355.24,96.59
ORD06284,2025-06-13,CUST0308,Customer 308,Product 6,Electronics,West,8,276.25,2210.0,287.59
ORD06285,2025-09-19,CUST0172,Customer 172,Product 15,Clothing,North,8,334.12,2672.96,747.79
ORD06286,2025-12-11,CUST0406,Customer 406,Product 10,Home & Kitchen,East,7,343.41,2403.87,675.36
ORD06287,2025-12-02,CUST0288,Customer 288,Product 15,Home & Kitchen,Central,8,495.07,3960.56,856.5
ORD06288,2024-10-05,CUST0211,Customer 211,Product 6,Sports,South,4,71.09,284.36,32.9
ORD06289,2024-10-18,CUST0178,Customer 178,Product 20,Electronics,Central,2,23.59,47.18,5.25
ORD06290,2025-10-26,CUST0474,Customer 474,Product 18,Home & Kitchen,North,8,484.78,3878.24,829.62
ORD06291,2025-06-28,CUST0092,Customer 92,Product 10,Sports,West,10,190.76,1907.6,231.06
ORD06292,2024-10-02,CUST0121,Customer 121,Product 14,Sports,West,5,369.07,1845.35,411.56
ORD06293,2025-02-26,CUST0088,Customer 88,Product 9,Clothing,South,6,329.64,1977.84,418.91
ORD06294,2024-07-11,CUST0326,Customer 326,Product 10,Home & Kitchen,East,9,324.33,2918.97,450.23
ORD06295,2024-03-11,CUST0441,Customer 441,Product 10,Sports,Central,9,430.51,3874.59,773.09
ORD06296,2024-07-05,CUST0254,Customer 254,Product 6,Sports,East,5,393.4,1967.0,475.18
ORD06297,2024-05-19,CUST0244,Customer 244,Product 4,Clothing,West,10,187.84,1878.4,494.28
ORD06298,2024-10-23,CUST0386,Customer 386,Product 10,Home & Kitchen,Central,4,390.53,1562.12,258.46
ORD06299,2024-04-23,CUST0444,Customer 444,Product 2,Home & Kitchen,Central,9,355.88,3202.92,414.14
ORD06300,2025-10-14,CUST0469,Customer 469,Product 19,Electronics,South,2,19.18,38.36,6.84
ORD06301,2025-04-11,CUST0139,Customer 139,Product 18,Electronics,East,9,232.95,2096.55,623.21
ORD06302,2025-09-24,CUST0065,Customer 65,Product 10,Sports,Central,3,32.21,96.63,16.65
ORD06303,2025-04-08,CUST0443,Customer 443,Product 14,Electronics,North,1,252.49,252.49,26.16
ORD06304,2024-10-05,CUST0370,Customer 370,Product 2,Clothing,North,3,416.93,1250.79,184.32
ORD06305,2025-12-18,CUST0308,Customer 308,Product 3,Sports,East,10,308.35,3083.5,812.8
ORD06306,2025-09-29,CUST0248,Customer 248,Product 8,Sports,West,10,466.81,4668.1,1332.64
ORD06307,2025-05-18,CUST0066,Customer 66,Product 10,Home & Kitchen,West,6,247.24,1483.44,287.22
ORD06308,2024-07-11,CUST0196,Customer 196,Product 5,Home & Kitchen,East,7,320.7,2244.9,616.9
ORD06309,2024-11-24,CUST0134,Customer 134,Product 20,Home & Kitchen,North,6,307.32,1843.92,306.44
ORD06310,2024-01-20,CUST0114,Customer 114,Product 14,Home & Kitchen,North,5,233.3,1166.5,223.45
ORD06311,2024-06-04,CUST0305,Customer 305,Product 3,Clothing,North,2,95.29,190.58,37.68
ORD06312,2024-02-20,CUST0468,Customer 468,Product 4,Clothing,South,2,110.49,220.98,47.52
ORD06313,2025-07-01,CUST0239,Customer 239,Product 8,Electronics,North,5,479.57,2397.85,649.66
ORD06314,2024-01-23,CUST0386,Customer 386,Product 15,Home & Kitchen,South,3,439.81,1319.43,135.07
ORD06315,2024-07-09,CUST0203,Customer 203,Product 10,Electronics,East,7,404.49,2831.43,442.84
ORD06316,2024-04-14,CUST0252,Customer 252,Product 11,Sports,Central,9,288.27,2594.43,692.78
ORD06317,2024-10-15,CUST0497,Customer 497,Product 1,Electronics,North,1,290.66,290.66,86.54
ORD06318,2024-10-02,CUST0268,Customer 268,Product 9,Home & Kitchen,Central,6,460.28,2761.68,320.95
ORD06319,2024-05-08,CUST0409,Customer 409,Product 8,Home & Kitchen,East,2,107.62,215.24,60.59
ORD06320,2025-03-24,CUST0313,Customer 313,Product 17,Clothing,West,6,486.92,2921.52,870.84
ORD06321,2024-01-09,CUST0411,Customer 411,Product 10,Home & Kitchen,South,9,72.29,650.61,130.92
ORD06322,2024-08-26,CUST0295,Customer 295,Product 18,Home & Kitchen,East,9,84.33,758.97,191.57
ORD06323,2024-04-02,CUST0316,Customer 316,Product 14,Sports,West,9,276.04,2484.36,651.19
ORD06324,2024-06-03,CUST0404,Customer 404,Product 16,Electronics,East,5,66.58,332.9,71.26
ORD06325,2024-01-16,CUST0128,Customer 128,Product 20,Electronics,South,5,344.4,1722.0,201.61
ORD06326,2025-05-20,CUST0086,Customer 86,Product 14,Home & Kitchen,East,6,248.01,1488.06,434.73
ORD06327,2024-08-10,CUST0239,Customer 239,Product 8,Sports,East,1,388.93,388.93,93.78
ORD06328,2024-12-16,CUST0006,Customer 6,Product 2,Home & Kitchen,South,2,477.89,955.78,277.2
ORD06329,2025-03-06,CUST0310,Customer 310,Product 19,Electronics,Central,4,427.92,1711.68,411.68
ORD06330,2024-11-15,CUST0020,Customer 20,Product 2,Sports,East,10,39.29,392.9,40.68
ORD06331,2025-05-25,CUST0432,Customer 432,Product 15,Sports,North,6,40.88,245.28,53.99
ORD06332,2025-01-15,CUST0443,Customer 443,Product 10,Clothing,South,7,477.0,3339.0,771.38
ORD06333,2025-04-19,CUST0232,Customer 232,Product 17,Sports,South,8,438.62,3508.96,901.69
ORD06334,2025-12-14,CUST0432,Customer 432,Product 11,Clothing,East,9,87.29,785.61,141.17
ORD06335,2024-02-02,CUST0338,Customer 338,Product 2,Clothing,South,5,214.5,1072.5,315.82
ORD06336,2024-12-04,CUST0329,Customer 329,Product 8,Electronics,West,8,295.37,2362.96,520.97
ORD06337,2024-03-23,CUST0318,Customer 318,Product 16,Home & Kitchen,North,6,106.33,637.98,190.06
ORD06338,2024-05-29,CUST0377,Customer 377,Product 14,Sports,East,9,420.71,3786.39,734.8
ORD06339,2024-02-27,CUST0416,Customer 416,Product 9,Home & Kitchen,Central,4,182.14,728.56,122.82
ORD06340,2024-09-29,CUST0101,Customer 101,Product 10,Home & Kitchen,Central,9,441.52,3973.68,604.9
ORD06341,2025-02-05,CUST0205,Customer 205,Product 19,Electronics,East,2,451.2,902.4,145.66
ORD06342,2024-03-14,CUST0164,Customer 164,Product 7,Home & Kitchen,East,10,223.56,2235.6,282.54
ORD06343,2025-07-10,CUST0090,Customer 90,Product 17,Sports,Central,7,261.98,1833.86,495.89
ORD06344,2025-04-26,CUST0356,Customer 356,Product 8,Clothing,West,1,275.3,275.3,61.36
ORD06345,2024-07-04,CUST0102,Customer 102,Product 8,Electronics,South,1,212.04,212.04,24.39
ORD06346,2024-07-15,CUST0127,Customer 127,Product 1,Sports,South,10,245.01,2450.1,567.49
ORD06347,2024-09-13,CUST0142,Customer 142,Product 11,Home & Kitchen,South,7,259.46,1816.22,439.15
ORD06348,2025-01-25,CUST0026,Customer 26,Product 6,Home & Kitchen,West,6,173.46,1040.76,167.27
ORD06349,2024-01-13,CUST0159,Customer 159,Product 4,Home & Kitchen,South,6,396.11,2376.66,568.87
ORD06350,2024-05-04,CUST0151,Customer 151,Product 16,Clothing,North,1,452.66,452.66,130.88
ORD06351,2024-09-11,CUST0325,Customer 325,Product 19,Clothing,South,1,72.04,72.04,12.53
ORD06352,2025-01-29,CUST0366,Customer 366,Product 15,Home & Kitchen,North,5,291.6,1458.0,266.98
ORD06353,2025-03-29,CUST0124,Customer 124,Product 8,Clothing,North,7,246.95,1728.65,312.75
ORD06354,2024-09-10,CUST0166,Customer 166,Product 3,Sports,North,6,317.22,1903.32,194.71
ORD06355,2024-02-04,CUST0065,Customer 65,Product 8,Home & Kitchen,East,4,323.96,1295.84,340.4
ORD06356,2024-07-22,CUST0050,Customer 50,Product 1,Sports,North,4,301.7,1206.8,161.87
ORD06357,2025-04-16,CUST0188,Customer 188,Product 12,Clothing,Central,3,251.27,753.81,218.84
ORD06358,2024-04-06,CUST0440,Customer 440,Product 16,Electronics,Central,7,206.49,1445.43,380.47
ORD06359,2025-06-17,CUST0490,Customer 490,Product 9,Electronics,East,5,60.33,301.65,56.66
ORD06360,2025-11-12,CUST0078,Customer 78,Product 5,Clothing,East,10,100.7,1007.0,296.44
ORD06361,2024-08-01,CUST0202,Customer 202,Product 10,Electronics,North,7,405.87,2841.09,430.19
ORD06362,2025-04-29,CUST0304,Customer 304,Product 20,Home & Kitchen,East,3,183.69,551.07,136.98
ORD06363,2025-02-02,CUST0417,Customer 417,Product 12,Electronics,South,1,181.71,181.71,54.31
ORD06364,2025-11-28,CUST0165,Customer 165,Product 8,Electronics,West,3,125.63,376.89,59.16
ORD06365,2024-11-15,CUST0395,Customer 395,Product 17,Electronics,Central,8,427.87,3422.96,461.28
ORD06366,2024-11-26,CUST0047,Customer 47,Product 8,Clothing,North,1,146.03,146.03,40.84
ORD06367,2024-06-11,CUST0179,Customer 179,Product 8,Clothing,Central,7,106.83,747.81,220.02
ORD06368,2025-10-06,CUST0493,Customer 493,Product 9,Electronics,Central,8,455.71,3645.68,382.82
ORD06369,2024-02-13,CUST0366,Customer 366,Product 16,Electronics,East,4,297.14,1188.56,336.97
ORD06370,2025-07-16,CUST0355,Customer 355,Product 16,Clothing,East,10,486.02,4860.2,1403.07
ORD06371,2025-06-17,CUST0255,Customer 255,Product 4,Sports,West,6,70.39,422.34,83.73
ORD06372,2024-05-05,CUST0409,Customer 409,Product 8,Home & Kitchen,Central,1,234.73,234.73,33.25
ORD06373,2024-09-16,CUST0324,Customer 324,Product 5,Clothing,West,10,89.07,890.7,208.67
ORD06374,2025-05-07,CUST0126,Customer 126,Product 1,Sports,North,6,440.83,2644.98,350.45
ORD06375,2025-10-15,CUST0382,Customer 382,Product 14,Home & Kitchen,North,8,487.22,3897.76,708.03
ORD06376,2024-11-01,CUST0344,Customer 344,Product 18,Clothing,West,1,230.45,230.45,53.07
ORD06377,2024-07-22,CUST0122,Customer 122,Product 11,Home & Kitchen,North,9,122.64,1103.76,290.81
ORD06378,2025-01-04,CUST0448,Customer 448,Product 1,Sports,West,4,221.03,884.12,108.69
ORD06379,2024-02-23,CUST0482,Customer 482,Product 3,Clothing,North,1,94.95,94.95,26.68
ORD06380,2025-11-13,CUST0149,Customer 149,Product 5,Electronics,East,7,185.58,1299.06,299.64
ORD06381,2024-08-11,CUST0311,Customer 311,Product 18,Sports,Central,8,374.21,2993.68,572.56
ORD06382,2024-04-25,CUST0415,Customer 415,Product 12,Sports,Central,10,460.74,4607.4,857.67
ORD06383,2024-08-29,CUST0229,Customer 229,Product 15,Electronics,East,7,282.28,1975.96,284.11
ORD06384,2025-10-10,CUST0098,Customer 98,Product 7,Sports,North,2,201.61,403.22,86.53
ORD06385,2025-03-20,CUST0468,Customer 468,Product 17,Electronics,Central,6,177.29,1063.74,317.08
ORD06386,2024-11-28,CUST0020,Customer 20,Product 4,Electronics,North,8,34.77,278.16,61.76
ORD06387,2024-01-16,CUST0470,Customer 470,Product 10,Sports,North,9,184.32,1658.88,445.34
ORD06388,2024-06-20,CUST0435,Customer 435,Product 2,Home & Kitchen,Central,1,121.58,121.58,23.55
ORD06389,2024-10-09,CUST0077,Customer 77,Product 16,Electronics,Central,7,237.0,1659.0,195.79
ORD06390,2025-08-21,CUST0305,Customer 305,Product 7,Electronics,East,8,280.25,2242.0,538.29
ORD06391,2024-05-02,CUST0410,Customer 410,Product 13,Electronics,West,6,278.38,1670.28,481.9
ORD06392,2025-02-09,CUST0481,Customer 481,Product 8,Electronics,West,10,153.26,1532.6,199.87
ORD06393,2024-09-05,CUST0496,Customer 496,Product 17,Sports,Central,3,350.13,1050.39,291.38
ORD06394,2024-01-10,CUST0376,Customer 376,Product 12,Electronics,Central,5,261.95,1309.75,237.4
ORD06395,2024-02-13,CUST0419,Customer 419,Product 12,Sports,Central,7,479.17,3354.19,974.64
ORD06396,2025-08-18,CUST0024,Customer 24,Product 12,Electronics,Central,6,13.83,82.98,9.21
ORD06397,2025-12-08,CUST0196,Customer 196,Product 11,Sports,Central,10,233.74,2337.4,243.55
ORD06398,2025-05-01,CUST0275,Customer 275,Product 6,Sports,West,3,215.43,646.29,102.27
ORD06399,2025-12-05,CUST0091,Customer 91,Product 17,Electronics,North,8,396.97,3175.76,902.89
ORD06400,2025-09-02,CUST0246,Customer 246,Product 5,Sports,South,10,271.42,2714.2,444.03
ORD06401,2024-06-07,CUST0422,Customer 422,Product 1,Electronics,East,10,168.82,1688.2,198.41
ORD06402,2025-01-15,CUST0230,Customer 230,Product 5,Home & Kitchen,West,8,350.2,2801.6,807.58
ORD06403,2024-04-01,CUST0108,Customer 108,Product 12,Sports,East,7,471.48,3300.36,708.0
ORD06404,2024-09-11,CUST0010,Customer 10,Product 15,Home & Kitchen,North,6,202.59,1215.54,275.53
ORD06405,2024-06-10,CUST0492,Customer 492,Product 18,Home & Kitchen,North,10,298.11,2981.1,664.72
ORD06406,2025-05-26,CUST0394,Customer 394,Product 13,Sports,Central,8,20.28,162.24,31.63
ORD06407,2024-04-03,CUST0390,Customer 390,Product 20,Clothing,North,6,455.76,2734.56,796.31
ORD06408,2025-12-03,CUST0329,Customer 329,Product 9,Clothing,East,1,236.84,236.84,31.67
ORD06409,2025-09-25,CUST0312,Customer 312,Product 18,Home & Kitchen,West,7,154.93,1084.51,160.9
ORD06410,2024-12-12,CUST0237,Customer 237,Product 3,Clothing,West,5,62.12,310.6,44.16
ORD06411,2025-10-02,CUST0247,Customer 247,Product 9,Electronics,West,9,218.76,1968.84,400.41
ORD06412,2024-03-02,CUST0195,Customer 195,Product 17,Sports,West,8,36.93,295.44,85.14
ORD06413,2024-03-02,CUST0191,Customer 191,Product 3,Clothing,West,1,389.68,389.68,59.52
ORD06414,2024-12-30,CUST0458,Customer 458,Product 4,Electronics,West,9,393.18,3538.62,471.74
ORD06415,2025-10-22,CUST0156,Customer 156,Product 12,Sports,North,7,39.99,279.93,55.39
ORD06416,2024-06-06,CUST0180,Customer 180,Product 20,Clothing,West,10,379.91,3799.1,772.86
ORD06417,2025-12-19,CUST0107,Customer 107,Product 10,Home & Kitchen,North,10,268.51,2685.1,284.25
ORD06418,2025-07-03,CUST0258,Customer 258,Product 2,Sports,South,3,395.61,1186.83,274.51
ORD06419,2024-04-19,CUST0302,Customer 302,Product 5,Electronics,North,4,482.59,1930.36,532.41
ORD06420,2024-05-08,CUST0069,Customer 69,Product 12,Clothing,West,1,192.18,192.18,42.97
ORD06421,2025-05-14,CUST0170,Customer 170,Product 7,Home & Kitchen,West,6,381.01,2286.06,635.25
ORD06422,2024-08-26,CUST0361,Customer 361,Product 16,Sports,South,1,404.73,404.73,120.7
ORD06423,2024-11-20,CUST0010,Customer 10,Product 7,Electronics,West,1,139.15,139.15,35.09
ORD06424,2025-07-25,CUST0254,Customer 254,Product 18,Sports,North,1,408.49,408.49,93.97
ORD06425,2025-10-22,CUST0304,Customer 304,Product 6,Sports,North,4,443.61,1774.44,445.47
ORD06426,2024-12-21,CUST0191,Customer 191,Product 10,Sports,South,7,462.89,3240.23,398.74
ORD06427,2025-03-25,CUST0007,Customer 7,Product 4,Home & Kitchen,East,3,481.01,1443.03,215.21
ORD06428,2024-07-16,CUST0341,Customer 341,Product 2,Home & Kitchen,East,7,116.92,818.44,89.97
